Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
147.41	4.2797	793.63	0.0012600	-1.3884	-1.1730	83.329	21.259	209.39	249.84	2.2757	4.5865e-05	0.050043	0.00030891	293.76	0.0034041	0.36756	0.94954	97.727	25.268	272.77	171.66	8.6206	1.7782e-05	0.029073
147.46	4.2877	792.20	0.0012623	-1.3831	-1.1668	83.368	21.312	211.97	248.77	2.2921	4.5733e-05	0.050030	0.00030332	294.96	0.0033903	0.36299	0.94369	97.680	25.339	276.91	171.52	8.5944	1.7819e-05	0.029262
147.51	4.2957	790.77	0.0012646	-1.3777	-1.1607	83.407	21.366	214.62	247.70	2.3088	4.5601e-05	0.050018	0.00029777	296.17	0.0033764	0.35839	0.93779	97.633	25.411	281.17	171.39	8.5681	1.7857e-05	0.029455
147.55	4.3037	789.33	0.0012669	-1.3722	-1.1544	83.446	21.421	217.35	246.62	2.3256	4.5468e-05	0.050008	0.00029224	297.39	0.0033625	0.35374	0.93184	97.585	25.484	285.55	171.25	8.5417	1.7895e-05	0.029652
147.60	4.3117	787.87	0.0012692	-1.3668	-1.1482	83.486	21.478	220.17	245.54	2.3426	4.5335e-05	0.049999	0.00028674	298.63	0.0033487	0.34905	0.92583	97.537	25.559	290.07	171.11	8.5151	1.7934e-05	0.029852
147.65	4.3197	786.41	0.0012716	-1.3613	-1.1419	83.526	21.535	223.07	244.45	2.3599	4.5202e-05	0.049993	0.00028127	299.87	0.0033348	0.34431	0.91977	97.489	25.634	294.73	170.97	8.4884	1.7973e-05	0.030056
147.69	4.3277	784.94	0.0012740	-1.3558	-1.1355	83.566	21.594	226.05	243.36	2.3773	4.5069e-05	0.049989	0.00027583	301.12	0.0033209	0.33953	0.91365	97.441	25.710	299.53	170.82	8.4615	1.8012e-05	0.030264
147.74	4.3356	783.45	0.0012764	-1.3502	-1.1292	83.606	21.654	229.14	242.26	2.3950	4.4934e-05	0.049986	0.00027042	302.39	0.0033070	0.33471	0.90748	97.392	25.788	304.48	170.67	8.4345	1.8052e-05	0.030476
147.79	4.3436	781.95	0.0012789	-1.3447	-1.1228	83.647	21.715	232.32	241.15	2.4128	4.4800e-05	0.049986	0.00026503	303.67	0.0032931	0.32983	0.90125	97.342	25.867	309.59	170.52	8.4074	1.8092e-05	0.030692
147.84	4.3516	780.44	0.0012813	-1.3391	-1.1163	83.688	21.778	235.61	240.04	2.4309	4.4665e-05	0.049988	0.00025968	304.96	0.0032792	0.32491	0.89495	97.293	25.946	314.87	170.37	8.3801	1.8133e-05	0.030912
