Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
583.65	3.7343	426.70	0.0023436	45.824	46.630	94.913	202.41	544.35	136.02	6.6417	4.8790e-05	0.077923	0.00027069	170.71	0.0058580	53.349	55.364	109.88	207.54	738.24	103.63	23.667	1.8193e-05	0.063593
583.80	3.7412	425.76	0.0023487	45.877	46.687	95.007	202.52	550.78	135.14	6.7298	4.8605e-05	0.077997	0.00026429	171.54	0.0058297	53.344	55.354	109.85	207.65	749.13	103.41	23.676	1.8243e-05	0.063859
583.95	3.7481	424.82	0.0023539	45.930	46.743	95.101	202.63	557.46	134.24	6.8198	4.8420e-05	0.078072	0.00025794	172.38	0.0058013	53.340	55.343	109.83	207.77	760.42	103.20	23.684	1.8294e-05	0.064131
584.10	3.7549	423.87	0.0023592	45.983	46.800	95.196	202.73	564.42	133.35	6.9116	4.8233e-05	0.078150	0.00025163	173.22	0.0057729	53.335	55.332	109.80	207.88	772.13	102.99	23.692	1.8346e-05	0.064407
584.25	3.7618	422.90	0.0023646	46.037	46.856	95.291	202.84	571.66	132.46	7.0054	4.8045e-05	0.078231	0.00024537	174.08	0.0057444	53.329	55.320	109.78	207.99	784.28	102.78	23.699	1.8398e-05	0.064689
584.39	3.7687	421.93	0.0023701	46.091	46.914	95.386	202.95	579.20	131.57	7.1012	4.7855e-05	0.078315	0.00023915	174.95	0.0057158	53.323	55.308	109.75	208.10	796.89	102.56	23.706	1.8452e-05	0.064976
584.54	3.7756	420.94	0.0023756	46.144	46.971	95.481	203.07	587.07	130.68	7.1991	4.7664e-05	0.078402	0.00023298	175.83	0.0056872	53.317	55.296	109.72	208.21	810.00	102.35	23.713	1.8506e-05	0.065268
584.69	3.7824	419.95	0.0023813	46.199	47.028	95.577	203.18	595.28	129.78	7.2991	4.7472e-05	0.078491	0.00022685	176.72	0.0056586	53.311	55.283	109.69	208.33	823.64	102.13	23.719	1.8561e-05	0.065566
584.84	3.7893	418.94	0.0023870	46.253	47.086	95.673	203.29	603.86	128.89	7.4013	4.7278e-05	0.078584	0.00022078	177.62	0.0056299	53.304	55.269	109.67	208.44	837.83	101.92	23.724	1.8617e-05	0.065870
584.98	3.7962	417.92	0.0023928	46.307	47.144	95.770	203.41	612.82	128.00	7.5057	4.7083e-05	0.078680	0.00021475	178.54	0.0056011	53.296	55.255	109.64	208.56	852.61	101.70	23.729	1.8674e-05	0.066180
585.13	3.8031	416.89	0.0023987	46.362	47.203	95.867	203.53	622.21	127.10	7.6125	4.6887e-05	0.078780	0.00020876	179.46	0.0055722	53.288	55.241	109.60	208.67	868.03	101.48	23.733	1.8733e-05	0.066497
585.28	3.8100	415.84	0.0024048	46.417	47.261	95.965	203.65	632.05	126.21	7.7218	4.6688e-05	0.078883	0.00020283	180.40	0.0055432	53.280	55.226	109.57	208.79	884.11	101.26	23.737	1.8792e-05	0.066821
585.42	3.8168	414.78	0.0024109	46.472	47.320	96.063	203.77	642.36	125.31	7.8335	4.6489e-05	0.078990	0.00019694	181.35	0.0055141	53.271	55.211	109.54	208.90	900.91	101.04	23.740	1.8852e-05	0.067152
585.57	3.8237	413.71	0.0024171	46.528	47.380	96.162	203.89	653.19	124.42	7.9478	4.6287e-05	0.079101	0.00019111	182.32	0.0054850	53.262	55.195	109.51	209.02	918.48	100.82	23.742	1.8914e-05	0.067490
585.71	3.8306	412.63	0.0024235	46.584	47.439	96.261	204.01	664.58	123.52	8.0647	4.6083e-05	0.079216	0.00018532	183.29	0.0054557	53.253	55.178	109.47	209.14	936.87	100.60	23.743	1.8976e-05	0.067837
585.86	3.8375	411.53	0.0024300	46.640	47.499	96.360	204.13	676.56	122.62	8.1845	4.5878e-05	0.079336	0.00017958	184.29	0.0054264	53.243	55.161	109.44	209.26	956.13	100.38	23.744	1.9040e-05	0.068192
586.00	3.8443	410.41	0.0024366	46.696	47.559	96.461	204.26	689.19	121.73	8.3070	4.5671e-05	0.079460	0.00017390	185.29	0.0053969	53.232	55.144	109.40	209.37	976.34	100.15	23.744	1.9105e-05	0.068555
586.15	3.8512	409.28	0.0024433	46.753	47.620	96.562	204.39	702.52	120.83	8.4325	4.5461e-05	0.079589	0.00016826	186.32	0.0053672	53.221	55.125	109.37	209.49	997.57	99.929	23.743	1.9172e-05	0.068928
586.29	3.8581	408.13	0.0024502	46.810	47.681	96.663	204.52	716.60	119.93	8.5611	4.5249e-05	0.079724	0.00016268	187.35	0.0053375	53.209	55.107	109.33	209.61	1019.9	99.703	23.741	1.9240e-05	0.069311
