Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
152.62	4.6732	610.24	0.0016387	-0.076242	0.16880	128.92	31.850	348.83	218.33	2.6513	3.7001e-05	0.061970	0.00018296	270.19	0.0037011	1.4431	1.9966	140.90	36.874	484.06	167.57	7.4811	1.6722e-05	0.038918
152.66	4.6816	608.71	0.0016428	-0.068875	0.17723	128.97	31.937	356.43	217.17	2.6754	3.6875e-05	0.061968	0.00017770	271.54	0.0036827	1.4368	1.9885	140.84	36.958	495.64	167.44	7.4548	1.6775e-05	0.039198
152.71	4.6900	607.16	0.0016470	-0.061437	0.18574	129.02	32.025	364.41	216.01	2.6998	3.6747e-05	0.061970	0.00017247	272.91	0.0036643	1.4304	1.9803	140.78	37.042	507.77	167.31	7.4282	1.6829e-05	0.039485
152.75	4.6984	605.59	0.0016513	-0.053922	0.19434	129.08	32.116	372.81	214.84	2.7248	3.6617e-05	0.061974	0.00016728	274.30	0.0036457	1.4239	1.9720	140.71	37.127	520.50	167.17	7.4013	1.6884e-05	0.039780
152.80	4.7068	604.00	0.0016556	-0.046329	0.20303	129.13	32.209	381.66	213.66	2.7501	3.6487e-05	0.061982	0.00016213	275.71	0.0036270	1.4173	1.9635	140.65	37.214	533.88	167.04	7.3741	1.6940e-05	0.040084
152.85	4.7152	602.38	0.0016601	-0.038654	0.21182	129.19	32.304	390.99	212.47	2.7760	3.6355e-05	0.061993	0.00015702	277.14	0.0036083	1.4105	1.9549	140.59	37.303	547.94	166.90	7.3465	1.6998e-05	0.040397
152.89	4.7236	600.74	0.0016646	-0.030892	0.22071	129.24	32.402	400.85	211.28	2.8023	3.6221e-05	0.062008	0.00015194	278.60	0.0035894	1.4037	1.9462	140.53	37.393	562.75	166.76	7.3187	1.7056e-05	0.040719
152.94	4.7320	599.08	0.0016692	-0.023040	0.22971	129.30	32.502	411.28	210.08	2.8291	3.6087e-05	0.062027	0.00014691	280.08	0.0035704	1.3967	1.9373	140.46	37.484	578.37	166.61	7.2905	1.7116e-05	0.041051
152.98	4.7404	597.39	0.0016740	-0.015094	0.23883	129.35	32.605	422.33	208.86	2.8564	3.5950e-05	0.062050	0.00014191	281.58	0.0035514	1.3896	1.9283	140.40	37.577	594.86	166.47	7.2619	1.7177e-05	0.041394
153.03	4.7488	595.67	0.0016788	-0.0070472	0.24806	129.41	32.710	434.07	207.64	2.8842	3.5812e-05	0.062079	0.00013695	283.11	0.0035321	1.3824	1.9191	140.33	37.672	612.31	166.32	7.2330	1.7239e-05	0.041748
153.08	4.7572	593.92	0.0016837	0.0011041	0.25741	129.47	32.819	446.55	206.41	2.9126	3.5672e-05	0.062112	0.00013204	284.67	0.0035128	1.3750	1.9098	140.26	37.768	630.79	166.17	7.2036	1.7303e-05	0.042114
153.12	4.7656	592.15	0.0016888	0.0093659	0.26690	129.53	32.931	459.84	205.17	2.9416	3.5530e-05	0.062151	0.00012716	286.26	0.0034933	1.3675	1.9002	140.20	37.866	650.39	166.01	7.1739	1.7368e-05	0.042493
153.17	4.7740	590.34	0.0016939	0.017744	0.27652	129.59	33.046	474.04	203.92	2.9712	3.5386e-05	0.062195	0.00012233	287.88	0.0034737	1.3599	1.8905	140.13	37.966	671.23	165.85	7.1438	1.7435e-05	0.042886
153.21	4.7825	588.49	0.0016993	0.026246	0.28629	129.65	33.164	489.22	202.66	3.0014	3.5241e-05	0.062247	0.00011754	289.53	0.0034539	1.3520	1.8806	140.06	38.067	693.42	165.69	7.1132	1.7503e-05	0.043293
153.26	4.7909	586.62	0.0017047	0.034878	0.29621	129.71	33.286	505.50	201.39	3.0323	3.5093e-05	0.062305	0.00011279	291.21	0.0034339	1.3441	1.8705	139.98	38.171	717.11	165.53	7.0821	1.7573e-05	0.043716
