Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
519.44	0.19684	564.72	0.0017708	15.420	15.479	30.633	451.17	527.16	542.13	-0.023001	0.00015500	0.089328	0.0077842	8.7817	0.11387	51.900	55.718	108.10	435.32	450.93	142.36	24.066	7.8787e-06	0.028432
520.18	0.19987	563.95	0.0017732	15.810	15.871	31.384	451.61	527.73	539.85	-0.019789	0.00015412	0.089187	0.0077351	8.9169	0.11215	52.202	56.020	108.57	435.83	451.54	142.26	23.998	7.8904e-06	0.028531
520.91	0.20290	563.20	0.0017756	16.197	16.258	32.127	452.04	528.29	537.58	-0.016579	0.00015325	0.089048	0.0076867	9.0522	0.11047	52.501	56.319	109.03	436.34	452.16	142.14	23.932	7.9021e-06	0.028629
521.64	0.20593	562.45	0.0017779	16.579	16.641	32.860	452.47	528.85	535.35	-0.013372	0.00015239	0.088910	0.0076388	9.1876	0.10884	52.796	56.614	109.49	436.84	452.76	142.03	23.867	7.9136e-06	0.028726
522.35	0.20896	561.70	0.0017803	16.957	17.020	33.585	452.89	529.40	533.14	-0.010167	0.00015155	0.088774	0.0075916	9.3232	0.10726	53.088	56.906	109.94	437.33	453.37	141.92	23.804	7.9250e-06	0.028822
523.06	0.21198	560.97	0.0017826	17.331	17.396	34.301	453.31	529.94	530.95	-0.0069642	0.00015071	0.088639	0.0075449	9.4589	0.10572	53.378	57.195	110.39	437.82	453.96	141.81	23.742	7.9363e-06	0.028918
523.76	0.21501	560.24	0.0017850	17.702	17.767	35.009	453.72	530.48	528.79	-0.0037629	0.00014990	0.088506	0.0074988	9.5947	0.10422	53.664	57.481	110.83	438.31	454.55	141.70	23.682	7.9475e-06	0.029012
524.46	0.21804	559.51	0.0017873	18.069	18.135	35.709	454.13	531.02	526.65	-0.00056271	0.00014909	0.088374	0.0074533	9.7307	0.10277	53.947	57.763	111.27	438.78	455.14	141.58	23.624	7.9585e-06	0.029107
525.14	0.22107	558.79	0.0017896	18.432	18.499	36.401	454.53	531.55	524.53	0.0026366	0.00014830	0.088244	0.0074082	9.8668	0.10135	54.227	58.043	111.70	439.26	455.72	141.47	23.567	7.9695e-06	0.029200
525.82	0.22410	558.08	0.0017919	18.792	18.860	37.086	454.93	532.07	522.43	0.0058353	0.00014751	0.088116	0.0073637	10.003	0.099969	54.504	58.320	112.13	439.72	456.30	141.35	23.511	7.9804e-06	0.029293
526.49	0.22713	557.37	0.0017941	19.148	19.218	37.764	455.32	532.60	520.36	0.0090337	0.00014674	0.087988	0.0073197	10.140	0.098624	54.778	58.594	112.55	440.18	456.87	141.24	23.457	7.9911e-06	0.029385
527.16	0.23015	556.67	0.0017964	19.501	19.572	38.434	455.71	533.11	518.31	0.012232	0.00014598	0.087862	0.0072763	10.276	0.097313	55.050	58.865	112.97	440.64	457.43	141.12	23.403	8.0018e-06	0.029476
527.81	0.23318	555.97	0.0017987	19.851	19.922	39.097	456.10	533.63	516.27	0.015431	0.00014523	0.087738	0.0072332	10.413	0.096036	55.319	59.134	113.39	441.09	457.99	141.01	23.352	8.0124e-06	0.029567
528.46	0.23621	555.28	0.0018009	20.197	20.270	39.753	456.48	534.13	514.26	0.018631	0.00014449	0.087615	0.0071907	10.550	0.094790	55.586	59.400	113.80	441.54	458.55	140.89	23.301	8.0229e-06	0.029658
529.11	0.23924	554.59	0.0018031	20.541	20.614	40.403	456.86	534.64	512.27	0.021831	0.00014376	0.087493	0.0071486	10.687	0.093574	55.850	59.663	114.20	441.98	459.11	140.77	23.251	8.0333e-06	0.029747
