Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
343.18	3.0822	404.86	0.0024700	16.497	16.817	68.562	73.422	167.53	369.84	1.5996	5.7313e-05	0.084628	0.0017894	77.135	0.012964	24.143	25.824	94.806	75.897	161.09	186.57	18.657	1.2336e-05	0.032298
343.31	3.0898	404.45	0.0024725	16.515	16.837	68.616	73.458	167.98	368.75	1.6111	5.7205e-05	0.084561	0.0017766	77.411	0.012918	24.142	25.822	94.787	75.953	161.76	186.42	18.651	1.2355e-05	0.032374
343.44	3.0974	404.03	0.0024750	16.534	16.856	68.670	73.494	168.43	367.67	1.6228	5.7097e-05	0.084493	0.0017637	77.689	0.012872	24.142	25.819	94.769	76.010	162.44	186.27	18.645	1.2374e-05	0.032450
343.57	3.1050	403.62	0.0024776	16.552	16.875	68.724	73.530	168.89	366.59	1.6345	5.6988e-05	0.084425	0.0017509	77.967	0.012826	24.141	25.817	94.750	76.067	163.12	186.12	18.639	1.2393e-05	0.032527
343.69	3.1126	403.20	0.0024801	16.570	16.895	68.778	73.567	169.34	365.51	1.6463	5.6880e-05	0.084358	0.0017382	78.246	0.012780	24.141	25.815	94.731	76.124	163.82	185.97	18.633	1.2411e-05	0.032604
343.82	3.1202	402.79	0.0024827	16.588	16.914	68.832	73.604	169.81	364.42	1.6582	5.6772e-05	0.084290	0.0017255	78.526	0.012735	24.140	25.812	94.712	76.181	164.52	185.82	18.627	1.2430e-05	0.032681
343.95	3.1278	402.37	0.0024853	16.606	16.934	68.886	73.640	170.28	363.34	1.6702	5.6664e-05	0.084223	0.0017128	78.808	0.012689	24.140	25.810	94.693	76.238	165.22	185.67	18.621	1.2449e-05	0.032759
344.07	3.1354	401.96	0.0024878	16.625	16.953	68.940	73.677	170.75	362.26	1.6823	5.6556e-05	0.084155	0.0017001	79.090	0.012644	24.139	25.807	94.674	76.296	165.94	185.52	18.616	1.2469e-05	0.032837
344.20	3.1430	401.54	0.0024904	16.643	16.972	68.994	73.714	171.23	361.18	1.6945	5.6448e-05	0.084088	0.0016875	79.373	0.012599	24.139	25.805	94.655	76.353	166.66	185.36	18.610	1.2488e-05	0.032915
344.32	3.1505	401.12	0.0024930	16.661	16.992	69.048	73.751	171.71	360.11	1.7068	5.6340e-05	0.084021	0.0016750	79.657	0.012554	24.138	25.802	94.636	76.411	167.39	185.21	18.604	1.2507e-05	0.032994
344.45	3.1581	400.70	0.0024956	16.679	17.011	69.101	73.788	172.20	359.03	1.7191	5.6232e-05	0.083954	0.0016624	79.942	0.012509	24.137	25.800	94.616	76.468	168.12	185.06	18.598	1.2526e-05	0.033074
344.57	3.1657	400.28	0.0024983	16.697	17.030	69.155	73.826	172.69	357.95	1.7316	5.6124e-05	0.083887	0.0016499	80.227	0.012465	24.136	25.797	94.597	76.526	168.87	184.91	18.592	1.2546e-05	0.033154
344.70	3.1733	399.86	0.0025009	16.716	17.050	69.209	73.863	173.19	356.87	1.7441	5.6016e-05	0.083820	0.0016375	80.514	0.012420	24.136	25.794	94.578	76.584	169.62	184.76	18.586	1.2565e-05	0.033234
344.82	3.1809	399.44	0.0025035	16.734	17.069	69.263	73.901	173.69	355.79	1.7568	5.5908e-05	0.083753	0.0016251	80.802	0.012376	24.135	25.791	94.558	76.643	170.38	184.61	18.580	1.2585e-05	0.033314
