Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
423.82	1.6108	458.76	0.0021798	22.268	22.522	60.933	162.53	236.12	391.79	0.68122	7.4082e-05	0.075487	0.0029282	47.899	0.020877	36.135	38.561	98.777	161.63	206.49	158.69	19.378	9.9576e-06	0.033984
424.02	1.6164	458.37	0.0021816	22.314	22.568	61.040	162.60	236.38	390.73	0.68714	7.3925e-05	0.075449	0.0029118	48.102	0.020789	36.155	38.580	98.801	161.72	206.82	158.53	19.384	9.9656e-06	0.034044
424.22	1.6220	457.99	0.0021835	22.359	22.614	61.147	162.67	236.63	389.67	0.69308	7.3769e-05	0.075412	0.0028954	48.304	0.020702	36.176	38.599	98.826	161.81	207.16	158.37	19.391	9.9735e-06	0.034105
424.42	1.6276	457.60	0.0021853	22.404	22.660	61.253	162.75	236.89	388.61	0.69907	7.3613e-05	0.075374	0.0028792	48.507	0.020615	36.196	38.617	98.850	161.90	207.49	158.21	19.397	9.9815e-06	0.034165
424.62	1.6332	457.22	0.0021871	22.449	22.706	61.360	162.82	237.15	387.56	0.70508	7.3458e-05	0.075337	0.0028630	48.711	0.020529	36.217	38.636	98.874	161.99	207.83	158.04	19.404	9.9894e-06	0.034226
424.82	1.6389	456.84	0.0021890	22.494	22.752	61.466	162.89	237.40	386.50	0.71114	7.3303e-05	0.075300	0.0028468	48.915	0.020444	36.237	38.654	98.898	162.08	208.17	157.88	19.411	9.9974e-06	0.034287
425.01	1.6445	456.45	0.0021908	22.538	22.798	61.572	162.96	237.66	385.45	0.71722	7.3149e-05	0.075263	0.0028307	49.119	0.020359	36.257	38.673	98.922	162.17	208.52	157.72	19.418	1.0005e-05	0.034348
425.21	1.6501	456.07	0.0021927	22.583	22.844	61.678	163.03	237.92	384.40	0.72335	7.2995e-05	0.075227	0.0028147	49.324	0.020274	36.277	38.691	98.946	162.26	208.86	157.56	19.425	1.0013e-05	0.034409
425.41	1.6557	455.68	0.0021945	22.628	22.890	61.783	163.10	238.18	383.36	0.72950	7.2841e-05	0.075190	0.0027987	49.529	0.020190	36.297	38.709	98.969	162.35	209.21	157.40	19.432	1.0021e-05	0.034470
425.60	1.6613	455.30	0.0021964	22.672	22.936	61.888	163.17	238.45	382.31	0.73570	7.2688e-05	0.075154	0.0027828	49.735	0.020107	36.317	38.727	98.993	162.44	209.55	157.24	19.440	1.0029e-05	0.034531
