Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
510.12	7.7659	372.84	0.0026821	23.348	24.015	54.455	126.78	1161.5	191.94	4.6617	4.5483e-05	0.17970	0.00021621	167.08	0.0059853	29.637	31.126	68.395	132.66	2021.9	211.93	9.4879	2.4548e-05	0.15818
510.23	7.7794	371.39	0.0026926	23.390	24.062	54.544	127.00	1208.0	191.23	4.7077	4.5299e-05	0.18072	0.00020764	168.29	0.0059421	29.592	31.073	68.286	132.72	2127.2	211.33	9.4660	2.4678e-05	0.16126
510.33	7.7929	369.90	0.0027034	23.434	24.109	54.634	127.21	1257.1	190.55	4.7535	4.5113e-05	0.18177	0.00019915	169.56	0.0058975	29.545	31.017	68.172	132.78	2245.3	210.74	9.4417	2.4814e-05	0.16458
510.43	7.8064	368.38	0.0027146	23.478	24.157	54.726	127.43	1308.7	189.89	4.7991	4.4924e-05	0.18286	0.00019074	170.90	0.0058514	29.495	30.959	68.052	132.85	2378.1	210.14	9.4145	2.4957e-05	0.16817
510.53	7.8199	366.83	0.0027261	23.523	24.206	54.820	127.66	1362.9	189.28	4.8442	4.4732e-05	0.18398	0.00018243	172.30	0.0058038	29.443	30.897	67.926	132.92	2527.7	209.54	9.3841	2.5107e-05	0.17205
510.63	7.8334	365.25	0.0027379	23.568	24.255	54.915	127.88	1419.6	188.70	4.8888	4.4538e-05	0.18514	0.00017422	173.78	0.0057543	29.387	30.832	67.793	133.00	2696.4	208.95	9.3499	2.5266e-05	0.17624
510.73	7.8469	363.64	0.0027500	23.615	24.306	55.011	128.11	1478.8	188.15	4.9329	4.4341e-05	0.18633	0.00016610	175.35	0.0057030	29.329	30.762	67.653	133.07	2886.3	208.35	9.3115	2.5433e-05	0.18075
510.84	7.8604	362.00	0.0027625	23.662	24.357	55.110	128.34	1540.4	187.65	4.9763	4.4142e-05	0.18754	0.00015808	177.00	0.0056497	29.266	30.689	67.504	133.16	3099.0	207.77	9.2682	2.5611e-05	0.18558
510.94	7.8739	360.33	0.0027752	23.709	24.410	55.209	128.56	1604.6	187.18	5.0190	4.3942e-05	0.18877	0.00015016	178.76	0.0055942	29.200	30.611	67.347	133.25	3335.2	207.19	9.2195	2.5799e-05	0.19069
511.04	7.8874	358.64	0.0027883	23.758	24.462	55.310	128.79	1671.4	186.75	5.0610	4.3740e-05	0.19004	0.00014235	180.62	0.0055365	29.130	30.529	67.181	133.34	3593.6	206.62	9.1648	2.5999e-05	0.19603
511.14	7.9009	356.93	0.0028017	23.807	24.516	55.413	129.02	1740.9	186.37	5.1023	4.3537e-05	0.19133	0.00013465	182.59	0.0054767	29.055	30.442	67.006	133.44	3869.8	206.06	9.1039	2.6211e-05	0.20148
511.24	7.9144	355.20	0.0028154	23.856	24.570	55.516	129.24	1813.6	186.02	5.1429	4.3334e-05	0.19266	0.00012706	184.67	0.0054149	28.977	30.350	66.823	133.55	4155.6	205.51	9.0366	2.6434e-05	0.20688
511.34	7.9279	353.45	0.0028293	23.906	24.625	55.621	129.47	1889.7	185.71	5.1829	4.3130e-05	0.19403	0.00011959	186.86	0.0053516	28.895	30.255	66.631	133.66	4439.3	204.98	8.9635	2.6668e-05	0.21203
511.43	7.9414	351.68	0.0028435	23.957	24.680	55.727	129.69	1970.0	185.43	5.2224	4.2926e-05	0.19545	0.00011224	189.13	0.0052873	28.811	30.156	66.434	133.78	4706.5	204.46	8.8852	2.6911e-05	0.21674
