Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
365.06	7.8330	513.42	0.0019477	12.012	12.532	41.994	38.375	261.83	348.80	2.6838	5.4744e-05	0.090978	0.00076327	188.83	0.0052958	16.768	18.182	57.473	39.805	308.05	246.93	10.603	1.8948e-05	0.051718
365.17	7.8480	512.46	0.0019514	12.028	12.550	42.042	38.401	264.86	347.64	2.7038	5.4591e-05	0.090947	0.00075065	189.64	0.0052731	16.757	18.167	57.424	39.841	312.26	246.84	10.576	1.8989e-05	0.052018
365.28	7.8629	511.49	0.0019551	12.045	12.569	42.090	38.427	267.97	346.48	2.7239	5.4438e-05	0.090918	0.00073809	190.46	0.0052504	16.745	18.152	57.375	39.878	316.59	246.75	10.550	1.9031e-05	0.052321
365.39	7.8779	510.51	0.0019588	12.061	12.587	42.138	38.454	271.18	345.32	2.7442	5.4284e-05	0.090893	0.00072558	191.29	0.0052277	16.733	18.137	57.326	39.914	321.04	246.67	10.523	1.9073e-05	0.052630
365.50	7.8929	509.53	0.0019626	12.078	12.606	42.187	38.481	274.47	344.16	2.7648	5.4130e-05	0.090870	0.00071314	192.12	0.0052050	16.721	18.122	57.277	39.951	325.62	246.58	10.496	1.9116e-05	0.052943
365.61	7.9078	508.55	0.0019664	12.095	12.625	42.235	38.509	277.86	343.00	2.7855	5.3974e-05	0.090851	0.00070075	192.96	0.0051823	16.709	18.106	57.227	39.988	330.33	246.49	10.468	1.9159e-05	0.053261
365.72	7.9228	507.55	0.0019702	12.112	12.644	42.284	38.537	281.36	341.83	2.8066	5.3818e-05	0.090834	0.00068841	193.82	0.0051596	16.697	18.090	57.177	40.025	335.17	246.40	10.441	1.9203e-05	0.053584
365.83	7.9378	506.55	0.0019741	12.128	12.662	42.333	38.565	284.95	340.67	2.8278	5.3661e-05	0.090821	0.00067614	194.67	0.0051368	16.685	18.074	57.127	40.063	340.15	246.31	10.413	1.9248e-05	0.053912
365.94	7.9527	505.54	0.0019781	12.145	12.682	42.382	38.593	288.66	339.50	2.8493	5.3504e-05	0.090811	0.00066393	195.54	0.0051141	16.672	18.058	57.076	40.100	345.29	246.22	10.385	1.9293e-05	0.054246
366.05	7.9677	504.52	0.0019821	12.162	12.701	42.432	38.622	292.49	338.33	2.8710	5.3345e-05	0.090804	0.00065177	196.41	0.0050913	16.660	18.042	57.025	40.138	350.57	246.13	10.357	1.9339e-05	0.054585
366.16	7.9826	503.50	0.0019861	12.180	12.720	42.482	38.651	296.43	337.16	2.8930	5.3186e-05	0.090802	0.00063967	197.30	0.0050685	16.647	18.026	56.973	40.176	356.02	246.04	10.328	1.9386e-05	0.054930
366.27	7.9976	502.46	0.0019902	12.197	12.739	42.532	38.681	300.50	335.98	2.9152	5.3025e-05	0.090802	0.00062764	198.19	0.0050457	16.634	18.010	56.921	40.215	361.64	245.95	10.300	1.9434e-05	0.055281
366.37	8.0126	501.42	0.0019943	12.214	12.759	42.582	38.711	304.70	334.81	2.9377	5.2864e-05	0.090807	0.00061566	199.09	0.0050228	16.621	17.993	56.868	40.253	367.43	245.86	10.271	1.9482e-05	0.055638
366.48	8.0275	500.37	0.0019985	12.232	12.778	42.633	38.741	309.04	333.63	2.9605	5.2702e-05	0.090816	0.00060374	200.00	0.0050000	16.608	17.976	56.816	40.292	373.42	245.77	10.242	1.9531e-05	0.056001
