Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
366.85	3.4978	792.06	0.0012625	35.444	35.894	149.22	110.38	354.51	150.58	3.6883	6.5190e-05	0.051606	0.00044287	251.68	0.0039734	41.666	43.084	168.82	115.97	436.46	103.57	17.747	1.9448e-05	0.033995
366.94	3.5046	790.71	0.0012647	35.467	35.919	149.28	110.47	357.40	149.90	3.7216	6.4990e-05	0.051588	0.00043577	252.74	0.0039567	41.659	43.074	168.78	116.06	441.08	103.45	17.732	1.9493e-05	0.034133
367.04	3.5113	789.36	0.0012668	35.491	35.944	149.35	110.55	360.35	149.22	3.7554	6.4789e-05	0.051570	0.00042869	253.81	0.0039400	41.651	43.063	168.74	116.15	445.82	103.33	17.716	1.9539e-05	0.034272
367.13	3.5181	788.00	0.0012690	35.514	35.970	149.42	110.64	363.38	148.54	3.7896	6.4588e-05	0.051554	0.00042165	254.88	0.0039234	41.643	43.052	168.71	116.23	450.67	103.22	17.701	1.9585e-05	0.034414
367.23	3.5249	786.63	0.0012712	35.538	35.995	149.48	110.72	366.49	147.86	3.8243	6.4386e-05	0.051539	0.00041465	255.97	0.0039067	41.635	43.040	168.67	116.32	455.65	103.10	17.685	1.9631e-05	0.034557
367.32	3.5316	785.25	0.0012735	35.561	36.020	149.55	110.81	369.68	147.18	3.8595	6.4184e-05	0.051525	0.00040768	257.07	0.0038900	41.627	43.029	168.63	116.41	460.76	102.98	17.668	1.9678e-05	0.034702
367.42	3.5384	783.87	0.0012757	35.585	36.046	149.62	110.89	372.95	146.50	3.8951	6.3981e-05	0.051512	0.00040074	258.17	0.0038734	41.619	43.017	168.59	116.50	466.00	102.86	17.652	1.9726e-05	0.034849
367.51	3.5452	782.47	0.0012780	35.609	36.071	149.68	110.98	376.31	145.82	3.9313	6.3777e-05	0.051500	0.00039384	259.28	0.0038568	41.611	43.006	168.55	116.59	471.37	102.74	17.635	1.9774e-05	0.034999
367.61	3.5519	781.07	0.0012803	35.632	36.096	149.75	111.07	379.77	145.13	3.9680	6.3573e-05	0.051489	0.00038698	260.41	0.0038401	41.602	42.994	168.51	116.69	476.90	102.62	17.618	1.9823e-05	0.035150
367.70	3.5587	779.65	0.0012826	35.656	36.122	149.82	111.16	383.31	144.45	4.0051	6.3368e-05	0.051479	0.00038015	261.54	0.0038235	41.594	42.982	168.47	116.78	482.57	102.49	17.601	1.9872e-05	0.035304
367.79	3.5654	778.23	0.0012850	35.680	36.148	149.89	111.25	386.96	143.77	4.0428	6.3163e-05	0.051471	0.00037335	262.69	0.0038068	41.585	42.970	168.43	116.87	488.39	102.37	17.583	1.9922e-05	0.035460
367.89	3.5722	776.79	0.0012873	35.704	36.174	149.95	111.34	390.71	143.09	4.0811	6.2957e-05	0.051464	0.00036659	263.84	0.0037902	41.576	42.957	168.39	116.96	494.38	102.25	17.565	1.9972e-05	0.035619
367.98	3.5790	775.35	0.0012897	35.728	36.199	150.02	111.43	394.57	142.40	4.1199	6.2750e-05	0.051458	0.00035987	265.00	0.0037735	41.567	42.945	168.35	117.06	500.54	102.13	17.547	2.0023e-05	0.035779
368.07	3.5857	773.89	0.0012922	35.753	36.225	150.09	111.53	398.54	141.72	4.1592	6.2542e-05	0.051453	0.00035318	266.18	0.0037569	41.558	42.932	168.31	117.15	506.88	102.01	17.528	2.0075e-05	0.035943
368.17	3.5925	772.43	0.0012946	35.777	36.251	150.16	111.62	402.63	141.04	4.1992	6.2333e-05	0.051450	0.00034653	267.36	0.0037402	41.548	42.919	168.27	117.24	513.40	101.89	17.509	2.0127e-05	0.036109
368.26	3.5993	770.95	0.0012971	35.801	36.278	150.23	111.71	406.85	140.35	4.2397	6.2124e-05	0.051448	0.00033992	268.56	0.0037235	41.539	42.906	168.23	117.34	520.11	101.76	17.490	2.0180e-05	0.036277
368.35	3.6060	769.46	0.0012996	35.826	36.304	150.29	111.81	411.19	139.67	4.2808	6.1914e-05	0.051448	0.00033334	269.77	0.0037069	41.529	42.893	168.18	117.44	527.02	101.64	17.471	2.0234e-05	0.036449
368.45	3.6128	767.96	0.0013022	35.850	36.330	150.36	111.91	415.67	138.98	4.3226	6.1703e-05	0.051449	0.00032679	270.99	0.0036902	41.519	42.880	168.14	117.53	534.15	101.52	17.451	2.0288e-05	0.036623
368.54	3.6196	766.45	0.0013047	35.875	36.357	150.43	112.00	420.29	138.29	4.3650	6.1492e-05	0.051452	0.00032029	272.22	0.0036735	41.509	42.866	168.10	117.63	541.49	101.40	17.431	2.0343e-05	0.036800
368.63	3.6263	764.92	0.0013073	35.899	36.383	150.50	112.10	425.06	137.61	4.4080	6.1279e-05	0.051456	0.00031382	273.47	0.0036567	41.499	42.852	168.05	117.73	549.07	101.27	17.410	2.0399e-05	0.036980
368.72	3.6331	763.39	0.0013100	35.924	36.410	150.57	112.20	429.98	136.92	4.4517	6.1065e-05	0.051462	0.00030739	274.73	0.0036400	41.489	42.838	168.01	117.82	556.89	101.15	17.389	2.0455e-05	0.037163
