Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
490.72	0.75750	507.47	0.0019706	30.115	30.285	67.837	288.79	361.12	431.37	0.27739	9.9565e-05	0.075141	0.0045094	27.516	0.036343	52.535	55.680	119.59	284.48	313.72	147.70	20.108	9.6904e-06	0.032675
491.03	0.76164	507.03	0.0019723	30.227	30.398	68.064	288.93	361.39	430.16	0.28118	9.9310e-05	0.075073	0.0044860	27.681	0.036126	52.609	55.752	119.70	284.66	314.05	147.56	20.104	9.7019e-06	0.032730
491.34	0.76578	506.59	0.0019740	30.338	30.511	68.291	289.07	361.66	428.95	0.28498	9.9056e-05	0.075006	0.0044627	27.846	0.035912	52.683	55.824	119.81	284.84	314.38	147.42	20.100	9.7135e-06	0.032785
491.66	0.76991	506.15	0.0019757	30.449	30.623	68.517	289.21	361.93	427.74	0.28880	9.8804e-05	0.074938	0.0044395	28.011	0.035700	52.756	55.896	119.92	285.01	314.71	147.28	20.096	9.7250e-06	0.032840
491.97	0.77405	505.71	0.0019774	30.559	30.734	68.743	289.35	362.20	426.54	0.29264	9.8553e-05	0.074871	0.0044164	28.177	0.035490	52.829	55.967	120.03	285.19	315.04	147.13	20.093	9.7366e-06	0.032895
492.27	0.77819	505.27	0.0019791	30.670	30.846	68.967	289.49	362.48	425.34	0.29649	9.8303e-05	0.074805	0.0043935	28.343	0.035282	52.902	56.038	120.14	285.36	315.38	146.99	20.090	9.7482e-06	0.032950
492.58	0.78233	504.84	0.0019808	30.779	30.956	69.190	289.63	362.75	424.15	0.30035	9.8055e-05	0.074739	0.0043706	28.509	0.035076	52.974	56.109	120.25	285.54	315.71	146.85	20.087	9.7598e-06	0.033005
492.89	0.78647	504.40	0.0019826	30.889	31.067	69.413	289.77	363.02	422.96	0.30423	9.7809e-05	0.074673	0.0043479	28.676	0.034872	53.046	56.179	120.36	285.71	316.04	146.71	20.084	9.7714e-06	0.033059
493.19	0.79061	503.96	0.0019843	30.998	31.177	69.634	289.91	363.29	421.78	0.30813	9.7563e-05	0.074607	0.0043252	28.843	0.034671	53.118	56.249	120.47	285.88	316.38	146.57	20.082	9.7830e-06	0.033114
493.49	0.79475	503.53	0.0019860	31.107	31.287	69.855	290.05	363.56	420.60	0.31205	9.7319e-05	0.074542	0.0043027	29.010	0.034471	53.189	56.319	120.58	286.06	316.71	146.42	20.080	9.7946e-06	0.033169
