Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
452.55	0.11567	599.00	0.0016694	2.0951	2.1226	4.7103	340.41	403.42	686.05	-0.17055	0.00019501	0.093905	0.0099812	4.7023	0.21266	37.458	40.958	90.525	325.06	337.52	153.71	28.633	7.7967e-06	0.021750
453.76	0.11917	597.87	0.0016726	2.5838	2.6122	5.7889	341.08	404.18	682.00	-0.16717	0.00019335	0.093671	0.0098868	4.8395	0.20663	37.830	41.334	91.123	325.84	338.40	153.67	28.423	7.8163e-06	0.021866
454.95	0.12268	596.76	0.0016757	3.0623	3.0915	6.8420	341.73	404.94	678.04	-0.16382	0.00019175	0.093443	0.0097948	4.9767	0.20094	38.194	41.701	91.709	326.60	339.26	153.62	28.221	7.8356e-06	0.021979
456.11	0.12618	595.67	0.0016788	3.5310	3.5611	7.8710	342.36	405.67	674.16	-0.16049	0.00019019	0.093221	0.0097050	5.1139	0.19555	38.551	42.061	92.282	327.34	340.11	153.58	28.027	7.8544e-06	0.022090
457.24	0.12969	594.60	0.0016818	3.9904	4.0214	8.8771	342.98	406.39	670.37	-0.15720	0.00018868	0.093004	0.0096173	5.2510	0.19044	38.900	42.414	92.843	328.07	340.94	153.53	27.841	7.8729e-06	0.022199
458.35	0.13319	593.55	0.0016848	4.4410	4.4729	9.8615	343.58	407.10	666.66	-0.15393	0.00018722	0.092792	0.0095316	5.3882	0.18559	39.242	42.759	93.393	328.78	341.75	153.47	27.662	7.8910e-06	0.022306
459.43	0.13670	592.52	0.0016877	4.8831	4.9159	10.825	344.18	407.79	663.02	-0.15069	0.00018580	0.092586	0.0094478	5.5254	0.18098	39.578	43.098	93.932	329.47	342.55	153.42	27.490	7.9088e-06	0.022411
460.50	0.14020	591.50	0.0016906	5.3172	5.3509	11.769	344.76	408.48	659.45	-0.14747	0.00018443	0.092384	0.0093658	5.6625	0.17660	39.908	43.430	94.461	330.15	343.33	153.36	27.324	7.9263e-06	0.022514
461.54	0.14371	590.51	0.0016935	5.7436	5.7782	12.694	345.33	409.15	655.95	-0.14427	0.00018308	0.092186	0.0092856	5.7997	0.17242	40.231	43.757	94.980	330.82	344.10	153.30	27.165	7.9435e-06	0.022615
462.57	0.14721	589.52	0.0016963	6.1626	6.1982	13.601	345.88	409.80	652.52	-0.14109	0.00018178	0.091993	0.0092071	5.9369	0.16844	40.549	44.077	95.489	331.48	344.86	153.23	27.010	7.9604e-06	0.022714
463.58	0.15072	588.56	0.0016991	6.5746	6.6110	14.491	346.43	410.45	649.14	-0.13793	0.00018051	0.091804	0.0091301	6.0741	0.16463	40.861	44.392	95.989	332.12	345.61	153.17	26.862	7.9770e-06	0.022811
464.56	0.15422	587.60	0.0017018	6.9797	7.0171	15.364	346.97	411.09	645.83	-0.13479	0.00017927	0.091619	0.0090547	6.2113	0.16100	41.168	44.701	96.481	332.75	346.34	153.10	26.718	7.9933e-06	0.022907
465.53	0.15773	586.67	0.0017045	7.3784	7.4166	16.221	347.49	411.71	642.57	-0.13166	0.00017807	0.091438	0.0089807	6.3486	0.15751	41.471	45.005	96.964	333.37	347.07	153.03	26.579	8.0095e-06	0.023002
466.49	0.16123	585.74	0.0017072	7.7708	7.8100	17.063	348.01	412.33	639.37	-0.12855	0.00017689	0.091261	0.0089081	6.4859	0.15418	41.768	45.305	97.440	333.98	347.78	152.96	26.445	8.0253e-06	0.023095
467.43	0.16474	584.83	0.0017099	8.1572	8.1972	17.891	348.52	412.93	636.22	-0.12546	0.00017574	0.091087	0.0088369	6.6233	0.15098	42.060	45.599	97.907	334.57	348.48	152.88	26.315	8.0410e-06	0.023186
468.35	0.16824	583.93	0.0017125	8.5377	8.5787	18.705	349.02	413.53	633.12	-0.12238	0.00017462	0.090916	0.0087669	6.7607	0.14791	42.348	45.889	98.367	335.16	349.17	152.80	26.189	8.0564e-06	0.023276
469.26	0.17175	583.04	0.0017151	8.9127	8.9546	19.505	349.51	414.12	630.07	-0.11931	0.00017352	0.090748	0.0086983	6.8982	0.14497	42.632	46.174	98.820	335.74	349.86	152.73	26.067	8.0717e-06	0.023365
470.15	0.17525	582.17	0.0017177	9.2823	9.3251	20.292	349.99	414.70	627.06	-0.11625	0.00017245	0.090584	0.0086308	7.0357	0.14213	42.911	46.455	99.266	336.31	350.53	152.65	25.949	8.0867e-06	0.023453
471.03	0.17876	581.30	0.0017203	9.6467	9.6904	21.066	350.46	415.28	624.10	-0.11320	0.00017140	0.090423	0.0085644	7.1733	0.13941	43.186	46.732	99.705	336.87	351.20	152.57	25.835	8.1015e-06	0.023539
471.90	0.18226	580.45	0.0017228	10.006	10.051	21.828	350.93	415.84	621.18	-0.11017	0.00017038	0.090264	0.0084992	7.3109	0.13678	43.458	47.005	100.14	337.42	351.85	152.48	25.724	8.1162e-06	0.023624
472.75	0.18577	579.60	0.0017253	10.361	10.406	22.579	351.39	416.40	618.31	-0.10714	0.00016937	0.090108	0.0084351	7.4486	0.13425	43.725	47.274	100.56	337.96	352.50	152.40	25.616	8.1307e-06	0.023708
473.59	0.18927	578.77	0.0017278	10.710	10.757	23.318	351.84	416.95	615.47	-0.10413	0.00016839	0.089955	0.0083720	7.5864	0.13181	43.989	47.539	100.98	338.50	353.14	152.31	25.512	8.1450e-06	0.023791
474.42	0.19278	577.94	0.0017303	11.056	11.103	24.047	352.29	417.49	612.68	-0.10112	0.00016743	0.089805	0.0083099	7.7242	0.12946	44.250	47.801	101.40	339.03	353.77	152.22	25.411	8.1592e-06	0.023872
475.24	0.19628	577.13	0.0017327	11.396	11.445	24.765	352.73	418.03	609.92	-0.098118	0.00016648	0.089657	0.0082487	7.8622	0.12719	44.507	48.059	101.81	339.55	354.40	152.14	25.312	8.1731e-06	0.023953
476.05	0.19979	576.32	0.0017351	11.733	11.782	25.473	353.16	418.56	607.20	-0.095125	0.00016556	0.089511	0.0081885	8.0002	0.12500	44.760	48.313	102.21	340.06	355.02	152.05	25.216	8.1870e-06	0.024033
476.84	0.20329	575.52	0.0017376	12.065	12.116	26.171	353.58	419.09	604.51	-0.092138	0.00016465	0.089368	0.0081292	8.1383	0.12288	45.011	48.565	102.61	340.56	355.63	151.95	25.123	8.2007e-06	0.024112
477.63	0.20680	574.73	0.0017399	12.394	12.445	26.859	354.00	419.61	601.86	-0.089158	0.00016376	0.089227	0.0080708	8.2764	0.12082	45.258	48.813	103.00	341.06	356.23	151.86	25.033	8.2143e-06	0.024190
478.40	0.21030	573.95	0.0017423	12.718	12.771	27.538	354.42	420.12	599.24	-0.086183	0.00016289	0.089088	0.0080133	8.4147	0.11884	45.502	49.058	103.39	341.56	356.83	151.77	24.945	8.2277e-06	0.024266
479.17	0.21381	573.18	0.0017447	13.039	13.092	28.208	354.83	420.63	596.65	-0.083213	0.00016203	0.088951	0.0079566	8.5530	0.11692	45.743	49.300	103.77	342.04	357.43	151.67	24.860	8.2410e-06	0.024342
479.92	0.21731	572.41	0.0017470	13.356	13.410	28.869	355.23	421.13	594.10	-0.080248	0.00016119	0.088816	0.0079007	8.6915	0.11505	45.982	49.539	104.15	342.52	358.01	151.58	24.777	8.2541e-06	0.024418
480.67	0.22082	571.65	0.0017493	13.670	13.725	29.522	355.63	421.62	591.57	-0.077287	0.00016036	0.088684	0.0078455	8.8300	0.11325	46.217	49.775	104.52	342.99	358.59	151.48	24.696	8.2672e-06	0.024492
481.41	0.22432	570.90	0.0017516	13.980	14.036	30.167	356.02	422.12	589.08	-0.074330	0.00015955	0.088553	0.0077911	8.9687	0.11150	46.450	50.009	104.89	343.46	359.17	151.38	24.617	8.2801e-06	0.024566
482.13	0.22783	570.16	0.0017539	14.286	14.343	30.804	356.41	422.60	586.61	-0.071376	0.00015875	0.088424	0.0077375	9.1074	0.10980	46.680	50.239	105.26	343.92	359.74	151.28	24.540	8.2929e-06	0.024638
482.85	0.23133	569.42	0.0017562	14.590	14.648	31.433	356.79	423.08	584.17	-0.068425	0.00015796	0.088297	0.0076846	9.2463	0.10815	46.908	50.468	105.62	344.38	360.30	151.18	24.465	8.3057e-06	0.024710
483.56	0.23484	568.69	0.0017584	14.890	14.949	32.054	357.17	423.56	581.76	-0.065476	0.00015719	0.088172	0.0076323	9.3852	0.10655	47.133	50.693	105.97	344.83	360.86	151.08	24.393	8.3183e-06	0.024782
484.27	0.23834	567.97	0.0017607	15.187	15.247	32.668	357.55	424.03	579.37	-0.062530	0.00015643	0.088048	0.0075808	9.5243	0.10499	47.356	50.916	106.32	345.27	361.42	150.98	24.322	8.3308e-06	0.024852
484.96	0.24185	567.25	0.0017629	15.481	15.542	33.275	357.92	424.50	577.01	-0.059585	0.00015568	0.087926	0.0075299	9.6635	0.10348	47.576	51.137	106.67	345.71	361.97	150.88	24.253	8.3432e-06	0.024922
485.65	0.24535	566.54	0.0017651	15.772	15.834	33.875	358.28	424.97	574.67	-0.056642	0.00015494	0.087806	0.0074796	9.8028	0.10201	47.794	51.355	107.02	346.15	362.51	150.77	24.185	8.3555e-06	0.024991
486.33	0.24886	565.83	0.0017673	16.060	16.123	34.468	358.64	425.43	572.36	-0.053700	0.00015422	0.087687	0.0074300	9.9422	0.10058	48.009	51.571	107.36	346.58	363.05	150.67	24.120	8.3677e-06	0.025060
487.00	0.25236	565.14	0.0017695	16.346	16.409	35.054	359.00	425.88	570.07	-0.050758	0.00015351	0.087570	0.0073810	10.082	0.099190	48.223	51.785	107.69	347.01	363.59	150.56	24.056	8.3798e-06	0.025127
487.67	0.25587	564.44	0.0017717	16.628	16.693	35.634	359.35	426.33	567.81	-0.047817	0.00015280	0.087455	0.0073325	10.221	0.097835	48.434	51.996	108.03	347.43	364.12	150.46	23.993	8.3918e-06	0.025195
488.32	0.25937	563.75	0.0017738	16.908	16.974	36.208	359.70	426.78	565.56	-0.044876	0.00015211	0.087341	0.0072847	10.361	0.096515	48.643	52.205	108.36	347.84	364.65	150.35	23.932	8.4038e-06	0.025261
488.98	0.26288	563.07	0.0017760	17.185	17.252	36.776	360.05	427.23	563.34	-0.041935	0.00015143	0.087228	0.0072374	10.501	0.095229	48.851	52.412	108.68	348.26	365.17	150.24	23.873	8.4157e-06	0.025327
489.62	0.26638	562.39	0.0017781	17.460	17.528	37.337	360.39	427.67	561.14	-0.038993	0.00015075	0.087117	0.0071906	10.641	0.093976	49.056	52.617	109.00	348.66	365.69	150.13	23.815	8.4275e-06	0.025393
490.26	0.26989	561.72	0.0017802	17.732	17.801	37.893	360.73	428.10	558.96	-0.036050	0.00015009	0.087007	0.0071445	10.781	0.092755	49.259	52.821	109.32	349.07	366.21	150.02	23.759	8.4392e-06	0.025458
490.89	0.27339	561.05	0.0017824	18.002	18.071	38.443	361.06	428.54	556.80	-0.033107	0.00014944	0.086898	0.0070988	10.921	0.091564	49.460	53.022	109.64	349.47	366.72	149.91	23.703	8.4508e-06	0.025522
491.52	0.27690	560.39	0.0017845	18.269	18.340	38.988	361.39	428.97	554.66	-0.030162	0.00014879	0.086791	0.0070536	11.062	0.090401	49.659	53.221	109.95	349.86	367.23	149.80	23.650	8.4624e-06	0.025586
492.14	0.28040	559.73	0.0017866	18.535	18.606	39.527	361.72	429.39	552.55	-0.027215	0.00014816	0.086685	0.0070090	11.202	0.089267	49.857	53.418	110.26	350.26	367.74	149.69	23.597	8.4739e-06	0.025649
