Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
346.16	1.9991	1102.1	0.00090735	33.088	33.307	149.86	78.464	147.58	307.41	0.73187	0.00010924	0.049578	0.0030899	121.86	0.0082063	43.686	45.670	185.58	79.013	121.98	121.44	21.055	1.4639e-05	0.013430
346.33	2.0060	1101.2	0.00090813	33.112	33.332	149.93	78.492	147.78	306.62	0.73828	0.00010900	0.049512	0.0030727	122.37	0.0081723	43.691	45.673	185.57	79.058	122.26	121.36	21.051	1.4656e-05	0.013444
346.49	2.0129	1100.2	0.00090890	33.135	33.356	150.00	78.520	147.99	305.83	0.74472	0.00010875	0.049447	0.0030556	122.87	0.0081385	43.695	45.676	185.55	79.102	122.54	121.27	21.047	1.4673e-05	0.013459
346.66	2.0198	1099.3	0.00090968	33.158	33.381	150.07	78.548	148.19	305.04	0.75119	0.00010851	0.049382	0.0030385	123.38	0.0081049	43.699	45.679	185.54	79.146	122.82	121.19	21.042	1.4690e-05	0.013474
346.83	2.0267	1098.4	0.00091045	33.182	33.405	150.13	78.576	148.40	304.25	0.75770	0.00010826	0.049317	0.0030215	123.89	0.0080715	43.704	45.682	185.53	79.190	123.10	121.11	21.038	1.4708e-05	0.013489
347.00	2.0336	1097.4	0.00091123	33.205	33.429	150.20	78.604	148.60	303.46	0.76424	0.00010802	0.049252	0.0030046	124.40	0.0080384	43.708	45.685	185.52	79.235	123.38	121.02	21.034	1.4725e-05	0.013504
347.17	2.0405	1096.5	0.00091201	33.228	33.453	150.27	78.632	148.81	302.68	0.77082	0.00010778	0.049187	0.0029877	124.92	0.0080054	43.712	45.688	185.51	79.279	123.67	120.94	21.030	1.4742e-05	0.013518
347.34	2.0474	1095.5	0.00091279	33.251	33.477	150.34	78.660	149.02	301.89	0.77744	0.00010754	0.049122	0.0029709	125.43	0.0079727	43.717	45.690	185.50	79.323	123.95	120.85	21.027	1.4759e-05	0.013533
347.50	2.0543	1094.6	0.00091358	33.275	33.501	150.40	78.688	149.23	301.11	0.78408	0.00010730	0.049057	0.0029541	125.94	0.0079401	43.721	45.693	185.49	79.367	124.24	120.77	21.023	1.4777e-05	0.013548
347.67	2.0612	1093.7	0.00091436	33.298	33.526	150.47	78.716	149.44	300.33	0.79077	0.00010706	0.048993	0.0029374	126.46	0.0079078	43.725	45.696	185.48	79.412	124.53	120.68	21.019	1.4794e-05	0.013563
347.84	2.0681	1092.7	0.00091515	33.321	33.550	150.54	78.745	149.65	299.54	0.79749	0.00010682	0.048928	0.0029208	126.97	0.0078756	43.729	45.698	185.47	79.456	124.83	120.60	21.015	1.4811e-05	0.013578
348.00	2.0749	1091.8	0.00091593	33.344	33.574	150.61	78.773	149.86	298.76	0.80425	0.00010658	0.048864	0.0029042	127.49	0.0078436	43.733	45.701	185.45	79.500	125.12	120.51	21.012	1.4829e-05	0.013593
348.17	2.0818	1090.8	0.00091672	33.367	33.598	150.67	78.801	150.08	297.98	0.81104	0.00010634	0.048799	0.0028877	128.01	0.0078119	43.737	45.704	185.44	79.544	125.42	120.43	21.008	1.4846e-05	0.013607
348.33	2.0887	1089.9	0.00091751	33.390	33.622	150.74	78.830	150.29	297.21	0.81787	0.00010611	0.048735	0.0028713	128.53	0.0077803	43.741	45.706	185.43	79.589	125.71	120.34	21.004	1.4864e-05	0.013622
348.50	2.0956	1089.0	0.00091830	33.413	33.645	150.81	78.858	150.51	296.43	0.82474	0.00010587	0.048671	0.0028549	129.05	0.0077489	43.745	45.709	185.42	79.633	126.01	120.26	21.001	1.4881e-05	0.013637
348.66	2.1025	1088.0	0.00091909	33.436	33.669	150.87	78.887	150.73	295.65	0.83165	0.00010563	0.048607	0.0028385	129.57	0.0077177	43.749	45.711	185.41	79.677	126.31	120.17	20.997	1.4899e-05	0.013652
348.83	2.1094	1087.1	0.00091989	33.459	33.693	150.94	78.915	150.95	294.88	0.83859	0.00010540	0.048543	0.0028223	130.10	0.0076866	43.753	45.714	185.40	79.721	126.62	120.09	20.994	1.4917e-05	0.013667
348.99	2.1163	1086.1	0.00092068	33.481	33.717	151.00	78.944	151.17	294.10	0.84557	0.00010517	0.048479	0.0028061	130.62	0.0076558	43.757	45.716	185.39	79.766	126.92	120.00	20.991	1.4934e-05	0.013682
349.15	2.1232	1085.2	0.00092148	33.504	33.741	151.07	78.973	151.39	293.33	0.85259	0.00010493	0.048415	0.0027899	131.15	0.0076251	43.761	45.718	185.37	79.810	127.23	119.92	20.987	1.4952e-05	0.013697
349.32	2.1301	1084.3	0.00092228	33.527	33.765	151.14	79.002	151.61	292.56	0.85965	0.00010470	0.048351	0.0027738	131.67	0.0075946	43.765	45.721	185.36	79.854	127.54	119.83	20.984	1.4970e-05	0.013711
349.48	2.1370	1083.3	0.00092308	33.550	33.788	151.20	79.031	151.84	291.79	0.86675	0.00010447	0.048288	0.0027578	132.20	0.0075643	43.768	45.723	185.35	79.898	127.85	119.75	20.981	1.4988e-05	0.013726
349.64	2.1439	1082.4	0.00092388	33.572	33.812	151.27	79.060	152.06	291.02	0.87389	0.00010423	0.048224	0.0027418	132.73	0.0075342	43.772	45.725	185.34	79.942	128.16	119.66	20.978	1.5006e-05	0.013741
349.80	2.1508	1081.5	0.00092468	33.595	33.836	151.33	79.089	152.29	290.25	0.88107	0.00010400	0.048160	0.0027259	133.26	0.0075042	43.776	45.727	185.33	79.987	128.48	119.57	20.975	1.5024e-05	0.013756
349.96	2.1577	1080.5	0.00092549	33.618	33.859	151.40	79.118	152.52	289.48	0.88829	0.00010377	0.048097	0.0027100	133.79	0.0074745	43.779	45.729	185.32	80.031	128.80	119.49	20.971	1.5042e-05	0.013771
350.12	2.1646	1079.6	0.00092629	33.640	33.883	151.46	79.147	152.75	288.72	0.89555	0.00010354	0.048034	0.0026942	134.32	0.0074448	43.783	45.731	185.30	80.075	129.12	119.40	20.968	1.5060e-05	0.013786
350.28	2.1715	1078.6	0.00092710	33.663	33.906	151.53	79.176	152.98	287.95	0.90285	0.00010331	0.047970	0.0026784	134.85	0.0074154	43.787	45.734	185.29	80.119	129.44	119.32	20.965	1.5078e-05	0.013801
350.44	2.1783	1077.7	0.00092791	33.686	33.930	151.59	79.206	153.21	287.19	0.91019	0.00010308	0.047907	0.0026627	135.39	0.0073861	43.790	45.736	185.28	80.164	129.76	119.23	20.962	1.5096e-05	0.013816
350.60	2.1852	1076.8	0.00092872	33.708	33.953	151.66	79.235	153.45	286.42	0.91757	0.00010285	0.047844	0.0026471	135.92	0.0073570	43.794	45.737	185.27	80.208	130.09	119.14	20.960	1.5114e-05	0.013831
