Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
119.22	1.8011	581.13	0.0017208	2.4333	2.5201	24.482	27.837	87.378	444.41	0.55547	5.3417e-05	0.072220	0.0020840	74.933	0.013345	5.5419	6.2151	55.475	28.191	69.630	182.51	14.046	9.4146e-06	0.014874
119.28	1.8069	580.62	0.0017223	2.4380	2.5252	24.522	27.839	87.549	443.53	0.55993	5.3312e-05	0.072111	0.0020733	75.225	0.013294	5.5409	6.2137	55.445	28.212	69.869	182.47	14.029	9.4252e-06	0.014906
119.34	1.8127	580.12	0.0017238	2.4427	2.5302	24.562	27.842	87.722	442.66	0.56441	5.3208e-05	0.072002	0.0020627	75.517	0.013242	5.5399	6.2123	55.415	28.232	70.109	182.43	14.013	9.4358e-06	0.014938
119.40	1.8185	579.61	0.0017253	2.4474	2.5352	24.602	27.844	87.895	441.79	0.56891	5.3104e-05	0.071894	0.0020520	75.810	0.013191	5.5389	6.2108	55.385	28.253	70.351	182.39	13.997	9.4464e-06	0.014969
119.46	1.8243	579.11	0.0017268	2.4520	2.5403	24.641	27.847	88.070	440.92	0.57343	5.3000e-05	0.071785	0.0020415	76.103	0.013140	5.5379	6.2094	55.355	28.274	70.594	182.35	13.980	9.4571e-06	0.015001
119.52	1.8301	578.61	0.0017283	2.4567	2.5453	24.681	27.850	88.246	440.05	0.57797	5.2896e-05	0.071677	0.0020309	76.398	0.013089	5.5369	6.2079	55.325	28.295	70.840	182.31	13.964	9.4677e-06	0.015033
119.58	1.8359	578.10	0.0017298	2.4613	2.5503	24.720	27.852	88.422	439.18	0.58252	5.2793e-05	0.071570	0.0020204	76.692	0.013039	5.5359	6.2064	55.294	28.315	71.087	182.27	13.947	9.4784e-06	0.015066
119.64	1.8417	577.60	0.0017313	2.4660	2.5553	24.760	27.855	88.600	438.31	0.58710	5.2690e-05	0.071462	0.0020099	76.988	0.012989	5.5349	6.2049	55.264	28.336	71.335	182.23	13.931	9.4890e-06	0.015098
119.70	1.8475	577.10	0.0017328	2.4706	2.5603	24.800	27.858	88.779	437.44	0.59169	5.2587e-05	0.071355	0.0019995	77.283	0.012939	5.5338	6.2034	55.234	28.357	71.586	182.19	13.915	9.4997e-06	0.015130
119.76	1.8533	576.59	0.0017343	2.4753	2.5653	24.839	27.861	88.960	436.57	0.59630	5.2484e-05	0.071248	0.0019891	77.580	0.012890	5.5328	6.2019	55.204	28.378	71.838	182.15	13.898	9.5104e-06	0.015163
119.82	1.8591	576.09	0.0017358	2.4799	2.5703	24.878	27.864	89.141	435.71	0.60094	5.2382e-05	0.071141	0.0019787	77.877	0.012841	5.5318	6.2004	55.174	28.399	72.092	182.11	13.882	9.5211e-06	0.015196
119.88	1.8649	575.58	0.0017374	2.4845	2.5753	24.918	27.867	89.324	434.84	0.60559	5.2280e-05	0.071034	0.0019683	78.175	0.012792	5.5307	6.1989	55.144	28.420	72.347	182.07	13.866	9.5318e-06	0.015229
119.94	1.8707	575.08	0.0017389	2.4892	2.5803	24.957	27.871	89.507	433.98	0.61026	5.2178e-05	0.070928	0.0019580	78.473	0.012743	5.5297	6.1974	55.114	28.441	72.605	182.03	13.849	9.5426e-06	0.015261
120.00	1.8765	574.58	0.0017404	2.4938	2.5853	24.996	27.874	89.692	433.11	0.61496	5.2077e-05	0.070822	0.0019477	78.772	0.012695	5.5286	6.1959	55.084	28.462	72.864	181.99	13.833	9.5533e-06	0.015295
120.06	1.8823	574.07	0.0017419	2.4984	2.5903	25.035	27.877	89.879	432.25	0.61967	5.1975e-05	0.070716	0.0019375	79.072	0.012647	5.5275	6.1943	55.054	28.483	73.125	181.95	13.817	9.5641e-06	0.015328
120.12	1.8881	573.57	0.0017435	2.5030	2.5952	25.074	27.881	90.066	431.38	0.62440	5.1874e-05	0.070611	0.0019272	79.372	0.012599	5.5265	6.1928	55.024	28.504	73.388	181.91	13.801	9.5749e-06	0.015361
120.18	1.8939	573.06	0.0017450	2.5076	2.6002	25.113	27.884	90.255	430.52	0.62916	5.1773e-05	0.070506	0.0019170	79.673	0.012551	5.5254	6.1912	54.994	28.525	73.653	181.86	13.784	9.5857e-06	0.015395
120.24	1.8997	572.56	0.0017465	2.5122	2.6052	25.152	27.888	90.444	429.65	0.63393	5.1673e-05	0.070400	0.0019068	79.975	0.012504	5.5243	6.1897	54.964	28.547	73.920	181.82	13.768	9.5965e-06	0.015428
120.29	1.9055	572.06	0.0017481	2.5168	2.6101	25.191	27.891	90.636	428.79	0.63872	5.1572e-05	0.070296	0.0018967	80.277	0.012457	5.5232	6.1881	54.935	28.568	74.189	181.78	13.752	9.6073e-06	0.015462
120.35	1.9113	571.55	0.0017496	2.5214	2.6151	25.230	27.895	90.828	427.93	0.64354	5.1472e-05	0.070191	0.0018866	80.580	0.012410	5.5221	6.1865	54.905	28.589	74.460	181.74	13.736	9.6182e-06	0.015496
120.41	1.9171	571.05	0.0017512	2.5260	2.6201	25.269	27.899	91.022	427.07	0.64838	5.1372e-05	0.070087	0.0018765	80.883	0.012364	5.5210	6.1849	54.875	28.610	74.733	181.70	13.719	9.6290e-06	0.015530
120.47	1.9229	570.54	0.0017527	2.5306	2.6250	25.308	27.903	91.217	426.21	0.65324	5.1272e-05	0.069983	0.0018664	81.187	0.012317	5.5199	6.1833	54.845	28.632	75.007	181.66	13.703	9.6399e-06	0.015564
