Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)
39.417	1.3438	917.53	0.0010899	0.54241	0.57196	16.455	16.700	66.026	340.29	0.27104	4.5514e-05	0.058329	0.0010103	122.02	0.0081951	1.4872	1.7094	45.311	16.654	53.564	141.51	7.4183	7.2238e-06	0.013504
39.438	1.3481	916.76	0.0010908	0.54364	0.57332	16.486	16.703	66.192	339.69	0.27354	4.5422e-05	0.058262	0.0010046	122.50	0.0081634	1.4867	1.7088	45.278	16.666	53.758	141.50	7.4073	7.2331e-06	0.013535
39.460	1.3525	915.99	0.0010917	0.54487	0.57467	16.518	16.706	66.360	339.08	0.27605	4.5330e-05	0.058196	0.00099898	122.97	0.0081320	1.4863	1.7082	45.245	16.678	53.954	141.50	7.3963	7.2423e-06	0.013565
39.482	1.3569	915.23	0.0010926	0.54611	0.57602	16.550	16.709	66.528	338.47	0.27858	4.5239e-05	0.058129	0.00099335	123.45	0.0081007	1.4859	1.7077	45.213	16.690	54.151	141.49	7.3853	7.2516e-06	0.013596
39.503	1.3612	914.46	0.0010935	0.54733	0.57737	16.582	16.712	66.698	337.86	0.28110	4.5148e-05	0.058063	0.00098774	123.92	0.0080696	1.4854	1.7071	45.180	16.701	54.350	141.49	7.3743	7.2609e-06	0.013627
39.525	1.3656	913.69	0.0010945	0.54856	0.57872	16.614	16.715	66.868	337.25	0.28364	4.5057e-05	0.057997	0.00098215	124.40	0.0080387	1.4850	1.7065	45.147	16.713	54.549	141.48	7.3633	7.2701e-06	0.013657
39.546	1.3699	912.92	0.0010954	0.54979	0.58007	16.645	16.718	67.039	336.65	0.28619	4.4966e-05	0.057931	0.00097658	124.88	0.0080080	1.4845	1.7059	45.114	16.725	54.750	141.48	7.3523	7.2794e-06	0.013688
39.567	1.3743	912.16	0.0010963	0.55102	0.58142	16.677	16.721	67.212	336.04	0.28874	4.4876e-05	0.057865	0.00097103	125.35	0.0079774	1.4841	1.7053	45.082	16.737	54.953	141.47	7.3414	7.2887e-06	0.013719
39.589	1.3787	911.39	0.0010972	0.55225	0.58277	16.709	16.724	67.385	335.43	0.29131	4.4785e-05	0.057799	0.00096549	125.83	0.0079470	1.4836	1.7047	45.049	16.749	55.157	141.46	7.3304	7.2981e-06	0.013751
39.610	1.3830	910.62	0.0010982	0.55347	0.58412	16.740	16.727	67.559	334.83	0.29388	4.4695e-05	0.057733	0.00095998	126.31	0.0079168	1.4832	1.7041	45.017	16.761	55.362	141.46	7.3195	7.3074e-06	0.013782
39.631	1.3874	909.85	0.0010991	0.55470	0.58547	16.772	16.730	67.735	334.22	0.29646	4.4605e-05	0.057668	0.00095448	126.80	0.0078867	1.4827	1.7035	44.984	16.773	55.568	141.45	7.3086	7.3168e-06	0.013813
39.652	1.3918	909.08	0.0011000	0.55592	0.58681	16.803	16.734	67.911	333.61	0.29905	4.4516e-05	0.057603	0.00094901	127.28	0.0078568	1.4823	1.7030	44.952	16.785	55.776	141.45	7.2976	7.3261e-06	0.013845
39.673	1.3961	908.31	0.0011009	0.55714	0.58816	16.835	16.737	68.089	333.01	0.30165	4.4426e-05	0.057537	0.00094355	127.76	0.0078271	1.4818	1.7024	44.919	16.797	55.986	141.44	7.2867	7.3355e-06	0.013876
39.694	1.4005	907.54	0.0011019	0.55837	0.58951	16.866	16.740	68.268	332.40	0.30426	4.4337e-05	0.057472	0.00093811	128.25	0.0077976	1.4814	1.7018	44.887	16.809	56.197	141.44	7.2759	7.3449e-06	0.013908
